chrom,start,end,strand,name
Chr13,3747791,3753779,+,KH.C13.110.v1.A.ND1-1
Chr13,3747838,3753779,+,KH.C13.110.v1.A.SL2-1
Chr13,3747842,3753779,+,KH.C13.110.v1.A.SL3-1
Chr13,3754494,3771117,+,KH.C13.144.v1.A.ND1-1
Chr13,3760256,3767911,-,KH.C13.22.v3.A.ND1-1
Chr13,3760256,3764786,-,KH.C13.22.v2.A.SL3-1
Chr13,3776211,3778318,+,KH.C13.4.v1.A.ND1-1
Chr13,3776244,3778318,+,KH.C13.4.v1.A.SL3-1
Chr13,3777275,3778318,+,KH.C13.4.v1.A.SL2-1
Chr13,3778319,3781419,+,KH.C13.85.v1.A.SL1-1
Chr13,3782360,3801159,+,KH.C13.73.v1.A.SL1-1
Chr13,3782360,3784128,+,KH.S2635.1.v1.B.SL1-1
Chr13,3782384,3784128,+,KH.S2635.1.v1.B.SL2-1
Chr13,3801716,3803954,+,KH.C13.164.v1.A.SL2-1
Chr13,3802163,3803954,+,KH.C13.164.v1.A.SL3-1
Chr13,3802187,3803954,+,KH.C13.164.v1.A.SL1-1
Chr13,3803955,3821115,+,KH.C13.5.v1.B.SL1-1
Chr13,3804048,3807618,-,KH.C13.39.v1.A.SL1-1
Chr13,3804048,3807545,-,KH.C13.39.v1.A.SL3-1
Chr13,3804048,3804420,-,KH.C13.39.v2.A.SL2-1
Chr13,3808179,3814461,-,KH.C13.178.v1.B.ND1-1
Chr13,3808179,3814430,-,KH.C13.178.v1.B.SL2-1
Chr13,3815477,3821680,-,KH.C13.148.v1.B.ND1-1
Chr13,3823220,3829484,+,KH.C13.153.v1.A.SL1-1
Chr13,3829363,3830937,-,KH.C13.33.v1.A.nonSL5-1
Chr13,3829363,3830935,-,KH.C13.33.v1.A.nonSL12-1
Chr13,3829363,3830868,-,KH.C13.33.v1.A.nonSL10-1
Chr13,3829363,3830863,-,KH.C13.33.v1.A.SL9-1
Chr13,3829363,3830847,-,KH.C13.33.v1.A.SL1-1
Chr13,3829363,3830839,-,KH.C13.33.v1.A.nonSL6-1
Chr13,3829363,3830812,-,KH.C13.33.v1.A.nonSL11-1
Chr13,3829363,3830807,-,KH.C13.33.v1.A.nonSL8-1
Chr13,3829363,3830805,-,KH.C13.33.v1.A.nonSL3-1
Chr13,3829363,3830803,-,KH.C13.33.v1.A.nonSL4-1
Chr13,3829363,3830791,-,KH.C13.33.v1.A.nonSL7-1
Chr13,3832770,3835487,+,KH.C13.156.v1.A.SL1-1
Chr13,3832921,3835487,+,KH.C13.156.v1.A.nonSL4-1
Chr13,3833383,3835487,+,KH.C13.156.v1.A.nonSL3-1
Chr13,3833526,3835487,+,KH.C13.156.v1.A.SL2-1
Chr13,3835488,3837996,+,KH.C13.125.v1.A.SL2-1
Chr13,3838779,3845325,+,KH.C13.47.v1.C.SL1-1
Chr13,3844406,3844599,+,KH.S215.23.v1.A.SL1-1
Chr13,3847222,3860521,-,KH.L102.3.v1.A.ND1-1
Chr13,3847222,3860521,-,KH.L102.3.v2.A.ND1-1
Chr13,3850771,3858474,+,KH.L102.9.v1.A.ND1-1
Chr13,3861622,3893901,+,KH.L102.10.v1.A.SL1-1
Chr13,3862594,4222806,-,KH.L92.7.v1.B.ND1-1
Chr13,3862594,4222801,-,KH.L92.7.v1.B.nonSL2-1
Chr13,3862594,4222769,-,KH.L92.7.v1.B.nonSL4-1
Chr13,3862594,4222729,-,KH.L92.7.v1.B.nonSL3-1
Chr13,3886371,3892676,-,KH.L102.4.v1.A.ND1-1
Chr13,3886371,3892660,-,KH.L102.4.v1.A.SL4-1
Chr13,3886371,3892659,-,KH.L102.4.v1.A.nonSL5-1
Chr13,3886371,3892652,-,KH.L102.4.v1.A.SL7-1
Chr13,3886371,3892651,-,KH.L102.4.v1.A.nonSL3-1
Chr13,3886371,3892650,-,KH.L102.4.v1.A.nonSL6-1
Chr13,3886371,3892629,-,KH.L102.4.v1.A.nonSL2-1
Chr13,3895780,3896916,-,KH.L102.5.v1.A.nonSL4-1
Chr13,3895780,3896823,-,KH.L102.5.v1.A.SL2-1
Chr13,3895780,3896695,-,KH.L102.5.v1.A.nonSL3-1
Chr13,3895780,3896291,-,KH.L102.5.v2.A.SL5-1
Chr13,3898124,3951951,+,KH.L102.2.v4.A.SL4-1
Chr13,3915208,3951951,+,KH.L102.2.v2.A.SL3-1
Chr13,3922330,3951951,+,KH.L102.2.v3.A.SL6-1
Chr13,3922336,3951951,+,KH.L102.2.v3.A.SL5-1
Chr13,3927959,3951951,+,KH.L102.2.v1.A.SL7-1
Chr13,3936167,3951951,+,KH.L102.2.v5.A.ND2-1
Chr13,3940702,3951951,+,KH.L102.2.v6.A.SL1-1
Chr13,3952328,3961376,+,KH.L102.7.v1.A.ND1-1
Chr13,3964639,3967419,+,KH.L102.6.v1.A.SL1-1
Chr13,3964718,3967419,+,KH.L102.6.v1.A.SL2-1
Chr13,3967290,3973977,-,KH.L102.8.v1.A.SL1-1
Chr13,3975423,3980751,+,KH.L102.1.v1.A.ND1-1
Chr13,3975784,3980751,+,KH.L102.1.v2.A.SL2-1
Chr13,3987725,3991274,+,KH.S2302.1.v1.A.ND1-1
Chr13,3988532,3991639,+,KH.S1211.3.v1.A.ND1-1
Chr13,3992599,3993127,-,KH.S1211.2.v1.A.ND1-1
Chr13,3996031,3999315,+,KH.S1211.1.v1.A.ND1-1
Chr13,3996038,3999315,+,KH.S1211.1.v1.A.SL2-1
Chr13,3998436,3999334,+,KH.S215.8.v1.B.ND1-1
Chr13,4000365,4002357,+,KH.S215.15.v1.B.SL2-1
Chr13,4001922,4003224,+,KH.S215.1.v1.A.ND1-1
Chr13,4003225,4005418,+,KH.S215.6.v1.A.SL2-1
Chr13,4003228,4005418,+,KH.S215.6.v1.A.SL1-1
Chr13,4005405,4008625,-,KH.S215.5.v1.A.ND2-1
Chr13,4005405,4008023,-,KH.S215.5.v1.A.SL1-1
Chr13,4005405,4008002,-,KH.S215.5.v1.A.nonSL13-1
Chr13,4005405,4008001,-,KH.S215.5.v1.A.nonSL10-1
Chr13,4005405,4008000,-,KH.S215.5.v1.A.nonSL3-1
Chr13,4005405,4007996,-,KH.S215.5.v1.A.nonSL11-1
Chr13,4005405,4007994,-,KH.S215.5.v1.A.nonSL6-1
Chr13,4005405,4007986,-,KH.S215.5.v1.A.nonSL12-1
Chr13,4005405,4007979,-,KH.S215.5.v1.A.nonSL8-1
Chr13,4005405,4007971,-,KH.S215.5.v1.A.nonSL5-1
Chr13,4005405,4007960,-,KH.S215.5.v1.A.nonSL7-1
Chr13,4005405,4007957,-,KH.S215.5.v1.A.nonSL4-1
Chr13,4005405,4007953,-,KH.S215.5.v1.A.nonSL9-1
Chr13,4005405,4007931,-,KH.S215.5.v1.A.nonSL14-1
Chr13,4005419,4014935,+,KH.S215.22.v1.A.SL1-1
Chr13,4005471,4014935,+,KH.S215.22.v1.A.SL2-1
Chr13,4015285,4026740,-,KH.S215.18.v1.A.ND1-1
Chr13,4029533,4047523,+,KH.S215.19.v1.B.SL2-1
Chr13,4030404,4043806,-,KH.S215.11.v1.A.SL1-1
Chr13,4051511,4062391,+,KH.S215.9.v1.A.SL1-1
Chr13,4051554,4062391,+,KH.S215.9.v1.A.SL2-1
Chr13,4063094,4064716,+,KH.S215.14.v1.A.ND1-1
Chr13,4063098,4064716,+,KH.S215.14.v1.A.SL2-1
Chr13,4063099,4064716,+,KH.S215.14.v1.A.nonSL4-1
Chr13,4063106,4064716,+,KH.S215.14.v1.A.SL3-1
Chr13,4064982,4066535,-,KH.S215.2.v1.A.ND1-1
Chr13,4067880,4090505,+,KH.S215.24.v1.A.ND1-1
Chr13,4071454,4090505,+,KH.S215.24.v2.A.SL2-1
Chr13,4086754,4087364,+,KH.S215.12.v1.A.ND1-1
Chr13,4091931,4092329,-,KH.S215.13.v1.A.ND1-1
Chr13,4095119,4104862,+,KH.S215.4.v2.A.SL1-1
Chr13,4099527,4104862,+,KH.S215.4.v1.A.nonSL5-1
Chr13,4099529,4104862,+,KH.S215.4.v1.A.nonSL2-1
Chr13,4099530,4104862,+,KH.S215.4.v1.A.nonSL7-1
Chr13,4099531,4104862,+,KH.S215.4.v1.A.nonSL6-1
Chr13,4108772,4117046,+,KH.S215.10.v1.C.SL4-1
Chr13,4108784,4117046,+,KH.S215.10.v1.C.SL1-1
Chr13,4108806,4117046,+,KH.S215.10.v1.C.SL3-1
Chr13,4117349,4124386,+,KH.S215.20.v1.C.ND1-1
Chr13,4124649,4126397,-,KH.S215.21.v1.A.SL1-1
Chr13,4126398,4127126,-,KH.S215.7.v1.A.SL1-1
Chr13,4126398,4127112,-,KH.S215.7.v1.A.SL2-1
Chr13,4126398,4127061,-,KH.S215.7.v1.A.SL3-1
Chr13,4131134,4132754,-,KH.S215.17.v1.A.SL1-1
Chr13,4131134,4132754,-,KH.S2317.1.v2.A.SL1-2
Chr13,4131134,4132749,-,KH.S215.17.v1.A.SL2-1
Chr13,4131134,4132749,-,KH.S2317.1.v2.A.SL2-2
Chr13,4131305,4132754,-,KH.S2317.1.v1.A.SL1-1
Chr13,4131305,4132749,-,KH.S2317.1.v1.A.SL2-1
Chr13,4134594,4143933,+,KH.S215.3.v1.A.SL1-1
Chr13,4134671,4143933,+,KH.S215.3.v1.A.SL2-1
Chr13,4169417,4169550,-,KH.L20.41.v1.C.ND1-1
Chr13,4178476,4178632,-,KH.S215.16.v1.A.ND1-1
Chr13,4180608,4186976,+,KH.L92.9.v1.B.SL1-1
Chr13,4186920,4188325,-,KH.L92.13.v1.A.ND1-1
Chr13,4188695,4196606,-,KH.L92.4.v1.A.nonSL5-1
Chr13,4188695,4196603,-,KH.L92.4.v1.A.nonSL6-1
Chr13,4188695,4196602,-,KH.L92.4.v1.A.nonSL4-1
Chr13,4188695,4196600,-,KH.L92.4.v1.A.nonSL3-1
Chr13,4188695,4196598,-,KH.L92.4.v1.A.nonSL19-1
Chr13,4188695,4196597,-,KH.L92.4.v1.A.nonSL12-1
Chr13,4188695,4196596,-,KH.L92.4.v1.A.nonSL15-1
Chr13,4188695,4196595,-,KH.L92.4.v1.A.nonSL9-1
Chr13,4188695,4196594,-,KH.L92.4.v1.A.nonSL21-1
Chr13,4188695,4196593,-,KH.L92.4.v1.A.nonSL7-1
Chr13,4188695,4196592,-,KH.L92.4.v1.A.nonSL8-1
Chr13,4188695,4196591,-,KH.L92.4.v1.A.nonSL16-1
Chr13,4188695,4196590,-,KH.L92.4.v1.A.nonSL17-1
Chr13,4188695,4196589,-,KH.L92.4.v1.A.nonSL13-1
Chr13,4188695,4196585,-,KH.L92.4.v1.A.nonSL22-1
Chr13,4188695,4196576,-,KH.L92.4.v1.A.nonSL11-1
Chr13,4188695,4196525,-,KH.L92.4.v1.A.nonSL10-1
Chr13,4188695,4195822,-,KH.L92.4.v2.A.ND1-1
Chr13,4188695,4195787,-,KH.L92.4.v2.A.nonSL20-1
Chr13,4188695,4195681,-,KH.L92.4.v2.A.SL14-1
Chr13,4188695,4195678,-,KH.L92.4.v2.A.SL18-1
Chr13,4201477,4213444,+,KH.L92.1.v1.A.ND2-1
Chr13,4201867,4213444,+,KH.L92.1.v1.A.nonSL5-1
Chr13,4201906,4213444,+,KH.L92.1.v1.A.nonSL3-1
Chr13,4201930,4213444,+,KH.L92.1.v1.A.nonSL7-1
Chr13,4201933,4213444,+,KH.L92.1.v1.A.nonSL4-1
Chr13,4201935,4213444,+,KH.L92.1.v1.A.SL1-1
Chr13,4201942,4213444,+,KH.L92.1.v1.A.nonSL6-1
Chr13,4212314,4217397,-,KH.L92.8.v1.A.ND1-1
Chr13,4212314,4217180,-,KH.L92.8.v1.A.nonSL2-1
Chr13,4219869,4222341,+,KH.L92.14.v1.C.ND1-1
Chr13,4223325,4225269,+,KH.L92.10.v1.A.SL1-1
Chr13,4225270,4226297,+,KH.L92.6.v1.A.SL1-1
Chr13,4225274,4226297,+,KH.L92.6.v1.A.SL2-1
Chr13,4228074,4233914,+,KH.L92.5.v2.A.ND2-1
Chr13,4231994,4233914,+,KH.L92.5.v1.A.SL3-1
Chr13,4232007,4233914,+,KH.L92.5.v1.A.SL1-1
Chr13,4233871,4255096,-,KH.L92.15.v2.C.ND2-1
Chr13,4233871,4254928,-,KH.L92.15.v2.C.nonSL3-1
Chr13,4233871,4251975,-,KH.L92.15.v1.C.ND1-1
Chr13,4256934,4257973,-,KH.L92.16.v1.A.ND1-1
Chr13,4258138,4268686,-,KH.L92.17.v4.B.SL2-1
Chr13,4258138,4268672,-,KH.L92.17.v4.B.SL1-1
Chr13,4258138,4266376,-,KH.L92.17.v2.B.SL4-1
Chr13,4258138,4263570,-,KH.L92.17.v3.B.nonSL3-1
Chr13,4258138,4263544,-,KH.L92.17.v3.B.nonSL5-1
Chr13,4271767,4274659,+,KH.L92.11.v1.A.ND1-1
Chr13,4274603,4275330,-,KH.L92.12.v1.A.ND1-1
Chr13,4277010,4279107,-,KH.L92.2.v1.A.nonSL10-1
Chr13,4277010,4279104,-,KH.L92.2.v1.A.nonSL8-1
Chr13,4277010,4279100,-,KH.L92.2.v1.A.nonSL5-1
Chr13,4277010,4279097,-,KH.L92.2.v1.A.nonSL4-1
Chr13,4277010,4279077,-,KH.L92.2.v1.A.nonSL9-1
Chr13,4277010,4279065,-,KH.L92.2.v1.A.nonSL6-1
Chr13,4277010,4279021,-,KH.L92.2.v1.A.SL1-1
Chr13,4277010,4279016,-,KH.L92.2.v1.A.SL3-1
Chr13,4277010,4278736,-,KH.L92.2.v1.A.nonSL7-1
Chr13,4279248,4283342,+,KH.L92.3.v1.A.ND1-1
Chr13,4279617,4283342,+,KH.L92.3.v1.A.nonSL2-1
Chr13,4285353,4285552,+,KH.S595.12.v1.A.ND1-1
Chr13,4285452,4285552,+,KH.S595.12.v1.A.nonSL2-1
Chr13,4286418,4288433,+,KH.S595.9.v1.A.SL1-1
Chr13,4288434,4292769,+,KH.S595.3.v1.A.SL1-1
Chr13,4292148,4294228,-,KH.S595.5.v1.A.nonSL4-1
Chr13,4292148,4294226,-,KH.S595.5.v1.A.nonSL3-1
Chr13,4292148,4294221,-,KH.S595.5.v1.A.nonSL5-1
Chr13,4292148,4294219,-,KH.S595.5.v1.A.nonSL2-1
Chr13,4294314,4296186,+,KH.S595.13.v1.A.ND1-1
Chr13,4294331,4296186,+,KH.S595.13.v1.A.nonSL3-1
Chr13,4294354,4296186,+,KH.S595.13.v1.A.nonSL2-1
Chr13,4294369,4296186,+,KH.S595.13.v1.A.nonSL5-1
Chr13,4294370,4296186,+,KH.S595.13.v1.A.nonSL7-1
Chr13,4294373,4296186,+,KH.S595.13.v1.A.nonSL6-1
Chr13,4294376,4296186,+,KH.S595.13.v1.A.nonSL4-1
Chr13,4294378,4296186,+,KH.S595.13.v1.A.nonSL8-1
Chr13,4296615,4299900,+,KH.S595.14.v1.A.nonSL24-1
Chr13,4296619,4299900,+,KH.S595.14.v1.A.nonSL2-1
Chr13,4296621,4299900,+,KH.S595.14.v1.A.nonSL28-1
Chr13,4296623,4299900,+,KH.S595.14.v1.A.nonSL26-1
Chr13,4296624,4299900,+,KH.S595.14.v1.A.nonSL25-1
Chr13,4296625,4299900,+,KH.S595.14.v1.A.nonSL19-1
Chr13,4296629,4299900,+,KH.S595.14.v1.A.nonSL30-1
Chr13,4296632,4299900,+,KH.S595.14.v1.A.nonSL5-1
Chr13,4296635,4299900,+,KH.S595.14.v1.A.nonSL1-1
Chr13,4296638,4299900,+,KH.S595.14.v1.A.nonSL32-1
Chr13,4296642,4299900,+,KH.S595.14.v1.A.nonSL33-1
Chr13,4296645,4299900,+,KH.S595.14.v1.A.nonSL12-1
Chr13,4296648,4299900,+,KH.S595.14.v1.A.nonSL9-1
Chr13,4296649,4299900,+,KH.S595.14.v1.A.nonSL17-1
Chr13,4296650,4299900,+,KH.S595.14.v1.A.nonSL3-1
Chr13,4296651,4299900,+,KH.S595.14.v1.A.nonSL23-1
Chr13,4296652,4299900,+,KH.S595.14.v1.A.nonSL27-1
Chr13,4296653,4299900,+,KH.S595.14.v1.A.nonSL6-1
Chr13,4296654,4299900,+,KH.S595.14.v1.A.nonSL16-1
Chr13,4296655,4299900,+,KH.S595.14.v1.A.nonSL11-1
Chr13,4296656,4299900,+,KH.S595.14.v1.A.nonSL18-1
Chr13,4296658,4299900,+,KH.S595.14.v1.A.nonSL14-1
Chr13,4296659,4299900,+,KH.S595.14.v1.A.nonSL13-1
Chr13,4296662,4299900,+,KH.S595.14.v1.A.nonSL15-1
Chr13,4296669,4299900,+,KH.S595.14.v1.A.nonSL4-1
Chr13,4296670,4299900,+,KH.S595.14.v1.A.nonSL31-1
Chr13,4311428,4317372,+,KH.S595.11.v1.A.nonSL3-2
Chr13,4311428,4313467,+,KH.S595.11.v2.A.nonSL3-1
Chr13,4311446,4317372,+,KH.S595.11.v1.A.nonSL5-2
Chr13,4311446,4313467,+,KH.S595.11.v2.A.nonSL5-1
Chr13,4316729,4318958,-,KH.S595.8.v1.A.nonSL5-1
Chr13,4316729,4318947,-,KH.S595.8.v1.A.nonSL1-1
Chr13,4316729,4318942,-,KH.S595.8.v1.A.nonSL3-1
Chr13,4316729,4318927,-,KH.S595.8.v1.A.SL2-1
Chr13,4316729,4318832,-,KH.S595.8.v1.A.nonSL6-1
Chr13,4316729,4318678,-,KH.S595.8.v2.A.SL4-1
Chr13,4319469,4321739,+,KH.S595.7.v1.A.nonSL5-1
Chr13,4319492,4321739,+,KH.S595.7.v1.A.nonSL3-1
Chr13,4319513,4321739,+,KH.S595.7.v1.A.nonSL4-1
Chr13,4321667,4321739,+,KH.S595.7.v1.A.SL2-1
Chr13,4321736,4327160,+,KH.S595.16.v1.A.SL2-1
Chr13,4321740,4327160,+,KH.S595.16.v1.B.SL1-1
Chr13,4332060,4337191,+,KH.S1462.1.v1.A.ND1-1
Chr13,4333599,4337191,+,KH.S1462.1.v2.A.SL2-1
Chr13,4296672,4299900,+,KH.S595.14.v1.A.nonSL7-1
Chr13,4296673,4299900,+,KH.S595.14.v1.A.nonSL21-1
Chr13,4296675,4299900,+,KH.S595.14.v1.A.nonSL8-1
Chr13,4296676,4299900,+,KH.S595.14.v1.A.nonSL10-1
Chr13,4296679,4299900,+,KH.S595.14.v1.A.nonSL20-1
Chr13,4296681,4299900,+,KH.S595.14.v1.A.nonSL29-1
Chr13,4296684,4299900,+,KH.S595.14.v1.A.nonSL22-1
Chr13,4300024,4302289,+,KH.S595.6.v1.A.nonSL6-1
Chr13,4300028,4302289,+,KH.S595.6.v1.A.nonSL16-1
Chr13,4300030,4302289,+,KH.S595.6.v1.A.nonSL15-1
Chr13,4300047,4302289,+,KH.S595.6.v1.A.nonSL5-1
Chr13,4300053,4302289,+,KH.S595.6.v1.A.nonSL4-1
Chr13,4300055,4302289,+,KH.S595.6.v1.A.nonSL3-1
Chr13,4300195,4302289,+,KH.S595.6.v2.A.SL2-1
Chr13,4300217,4302289,+,KH.S595.6.v2.A.nonSL14-1
Chr13,4300226,4302289,+,KH.S595.6.v2.A.SL1-1
Chr13,4300280,4302289,+,KH.S595.6.v2.A.nonSL7-1
Chr13,4300308,4302289,+,KH.S595.6.v2.A.nonSL12-1
Chr13,4300311,4302289,+,KH.S595.6.v2.A.nonSL13-1
Chr13,4300352,4302289,+,KH.S595.6.v2.A.nonSL9-1
Chr13,4300362,4302289,+,KH.S595.6.v2.A.nonSL10-1
Chr13,4300364,4302289,+,KH.S595.6.v2.A.nonSL8-1
Chr13,4300815,4302289,+,KH.S595.6.v3.A.SL11-1
Chr13,4302184,4303115,-,KH.S595.10.v1.A.ND1-1
Chr13,4302184,4303112,-,KH.S595.10.v1.A.nonSL2-1
Chr13,4302184,4302908,-,KH.S595.10.v2.A.SL3-1
Chr13,4302387,4303190,+,KH.S595.15.v1.C.ND1-1
Chr13,4303248,4305696,+,KH.S595.1.v2.A.ND1-1
Chr13,4303256,4304799,+,KH.S595.1.v1.A.ND4-2
Chr13,4303264,4305696,+,KH.S595.1.v2.A.nonSL10-1
Chr13,4303264,4304799,+,KH.S595.1.v1.A.nonSL10-2
Chr13,4303266,4305696,+,KH.S595.1.v2.A.nonSL12-1
Chr13,4303266,4304799,+,KH.S595.1.v1.A.nonSL12-2
Chr13,4303267,4305696,+,KH.S595.1.v2.A.nonSL22-1
Chr13,4303267,4304799,+,KH.S595.1.v1.A.nonSL22-2
Chr13,4303271,4305696,+,KH.S595.1.v2.A.nonSL18-1
Chr13,4303271,4304799,+,KH.S595.1.v1.A.nonSL18-2
Chr13,4303277,4305696,+,KH.S595.1.v2.A.nonSL7-1
Chr13,4303277,4304799,+,KH.S595.1.v1.A.nonSL7-2
Chr13,4303284,4305696,+,KH.S595.1.v2.A.nonSL6-1
Chr13,4303284,4304799,+,KH.S595.1.v1.A.nonSL6-2
Chr13,4303285,4305696,+,KH.S595.1.v2.A.nonSL20-1
Chr13,4303285,4304799,+,KH.S595.1.v1.A.nonSL20-2
Chr13,4303295,4305696,+,KH.S595.1.v2.A.nonSL14-1
Chr13,4303295,4304799,+,KH.S595.1.v1.A.nonSL14-2
Chr13,4303306,4305696,+,KH.S595.1.v2.A.nonSL9-1
Chr13,4303306,4304799,+,KH.S595.1.v1.A.nonSL9-2
Chr13,4303307,4305696,+,KH.S595.1.v2.A.nonSL16-1
Chr13,4303307,4304799,+,KH.S595.1.v1.A.nonSL16-2
Chr13,4303308,4305696,+,KH.S595.1.v2.A.nonSL21-1
Chr13,4303308,4304799,+,KH.S595.1.v1.A.nonSL21-2
Chr13,4303316,4305696,+,KH.S595.1.v2.A.nonSL15-1
Chr13,4303316,4304799,+,KH.S595.1.v1.A.nonSL15-2
Chr13,4303319,4305696,+,KH.S595.1.v2.A.nonSL19-1
Chr13,4303319,4304799,+,KH.S595.1.v1.A.nonSL19-2
Chr13,4303331,4305696,+,KH.S595.1.v2.A.nonSL8-1
Chr13,4303331,4304799,+,KH.S595.1.v1.A.nonSL8-2
Chr13,4303333,4305696,+,KH.S595.1.v2.A.nonSL5-1
Chr13,4303333,4304799,+,KH.S595.1.v1.A.nonSL5-2
Chr13,4303336,4305696,+,KH.S595.1.v2.A.nonSL13-1
Chr13,4303336,4304799,+,KH.S595.1.v1.A.nonSL13-2
Chr13,4303338,4305696,+,KH.S595.1.v2.A.nonSL25-1
Chr13,4303338,4304799,+,KH.S595.1.v1.A.nonSL25-2
Chr13,4303339,4305696,+,KH.S595.1.v2.A.nonSL11-1
Chr13,4303339,4304799,+,KH.S595.1.v1.A.nonSL11-2
Chr13,4303345,4305696,+,KH.S595.1.v2.A.nonSL24-1
Chr13,4303345,4304799,+,KH.S595.1.v1.A.nonSL24-2
Chr13,4303346,4305696,+,KH.S595.1.v2.A.nonSL26-1
Chr13,4303346,4304799,+,KH.S595.1.v1.A.nonSL26-2
Chr13,4303349,4305696,+,KH.S595.1.v2.A.nonSL17-1
Chr13,4303349,4304799,+,KH.S595.1.v1.A.nonSL17-2
Chr13,4303384,4305696,+,KH.S595.1.v2.A.SL3-1
Chr13,4303384,4304799,+,KH.S595.1.v1.A.SL3-2
Chr13,4303391,4305696,+,KH.S595.1.v2.A.SL2-1
Chr13,4303391,4304799,+,KH.S595.1.v1.A.SL2-2
Chr13,4303470,4305696,+,KH.S595.1.v2.A.nonSL23-1
Chr13,4303470,4304799,+,KH.S595.1.v1.A.nonSL23-2
Chr13,4305697,4309410,+,KH.S595.4.v1.A.SL1-1
Chr13,4305719,4309410,+,KH.S595.4.v1.A.SL3-1
Chr13,4305771,4309410,+,KH.S595.4.v1.A.SL2-1
Chr13,4309608,4311258,+,KH.S595.17.v1.A.ND1-1
Chr13,4311259,4317372,+,KH.S595.11.v1.A.ND1-2
Chr13,4311259,4313467,+,KH.S595.11.v2.A.ND1-1
Chr13,4311288,4317372,+,KH.S595.11.v1.A.SL7-2
Chr13,4311288,4313467,+,KH.S595.11.v2.A.SL7-1
Chr13,4311408,4317372,+,KH.S595.11.v1.A.nonSL2-2
Chr13,4311408,4313467,+,KH.S595.11.v2.A.nonSL2-1
Chr13,4311414,4317372,+,KH.S595.11.v1.A.nonSL6-2
Chr13,4311414,4313467,+,KH.S595.11.v2.A.nonSL6-1
Chr13,4311425,4317372,+,KH.S595.11.v1.A.nonSL4-2
Chr13,4311425,4313467,+,KH.S595.11.v2.A.nonSL4-1
Chr14,1716666,1720931,+,KH.C14.188.v7.A.SL3-1
Chr14,1720430,2186934,-,KH.C14.363.v1.C.ND1-1
Chr14,1728740,1736211,+,KH.C14.168.v1.A.ND1-1
Chr14,1728767,1736211,+,KH.C14.168.v1.A.nonSL2-1
Chr14,1728772,1736211,+,KH.C14.168.v1.A.nonSL5-1
Chr14,1728778,1736211,+,KH.C14.168.v1.A.nonSL3-1
Chr14,1728780,1736211,+,KH.C14.168.v1.A.nonSL4-1
Chr14,1735283,1741371,-,KH.C14.68.v2.A.SL1-2
Chr14,1738073,1741371,-,KH.C14.68.v1.A.SL1-1
Chr14,1742346,1744616,-,KH.C14.206.v1.B.ND1-1
Chr14,1742346,1744566,-,KH.C14.206.v1.B.SL2-1
Chr14,1742346,1744503,-,KH.C14.206.v1.B.nonSL3-1
Chr14,1745169,1750156,-,KH.C14.556.v1.A.nonSL2-1
Chr14,1750118,1756524,-,KH.C14.99.v1.A.ND1-1
Chr14,1789687,1792859,-,KH.C14.506.v1.C.SL2-1
Chr14,1794508,1842357,-,KH.C14.432.v1.B.ND1-1
Chr14,1853037,1913912,-,KH.C14.88.v1.B.SL3-1
Chr14,1853037,1913895,-,KH.C14.88.v1.B.SL1-1
Chr14,1901297,1901854,-,KH.C14.603.v1.C.ND1-1
Chr14,1915664,1922815,-,KH.C14.118.v1.A.SL1-1
Chr14,1915664,1922633,-,KH.C14.118.v1.A.nonSL2-1
Chr14,1923472,1927417,+,KH.C14.541.v1.B.nonSL2-1
Chr14,1923474,1927417,+,KH.C14.541.v1.B.nonSL3-1
Chr14,1923476,1927417,+,KH.C14.541.v1.B.nonSL5-1
Chr14,1923499,1927417,+,KH.C14.541.v1.B.nonSL4-1
Chr14,1923515,1927417,+,KH.C14.541.v1.B.nonSL6-1
Chr14,1927056,1934407,-,KH.C14.63.v2.A.SL2-1
Chr14,1927056,1932706,-,KH.C14.63.v1.A.SL1-1
Chr14,1927056,1932700,-,KH.C14.63.v1.A.SL3-1
Chr14,1927056,1932685,-,KH.C14.63.v1.A.SL4-1
Chr14,1936201,1940405,-,KH.C14.471.v1.A.SL1-1
Chr14,1957506,1969019,+,KH.C14.383.v1.A.SL1-1
Chr14,1958805,1969019,+,KH.C14.383.v2.A.SL2-1
Chr14,1968916,1970064,-,KH.C14.336.v1.C.ND1-1
Chr14,1977346,1983771,-,KH.C14.516.v1.A.ND1-1
Chr14,1980558,1982188,-,KH.S2662.1.v1.B.ND1-1
Chr14,1985471,1986151,-,KH.C14.27.v1.C.ND1-1
Chr14,1986428,1991651,-,KH.C14.4.v1.A.SL1-1
Chr14,1986428,1991643,-,KH.C14.4.v1.A.SL3-1
Chr14,1986428,1991621,-,KH.C14.4.v1.A.SL2-1
Chr14,1986428,1991613,-,KH.C14.4.v1.A.nonSL4-1
Chr14,1994430,2003364,+,KH.C14.465.v1.A.SL1-1
Chr14,1996858,2003364,+,KH.C14.465.v2.A.SL2-1
Chr14,2003534,2005388,+,KH.C14.381.v1.A.SL1-1
Chr14,2005389,2005971,+,KH.C14.248.v1.A.SL1-1
Chr14,2005972,2007726,+,KH.C14.466.v1.A.SL1-1
Chr14,2005983,2007726,+,KH.C14.466.v1.A.SL2-1
Chr14,2007727,2009151,+,KH.C14.475.v1.A.SL1-1
Chr14,2009105,2019910,-,KH.C14.182.v2.A.SL1-1
