chrom,start,end,strand,name
Chr14,2305685,2308811,+,KY21.Chr14.298.v1.nonSL7-1
Chr14,2305686,2308811,+,KY21.Chr14.298.v1.nonSL3-1
Chr14,2305688,2308811,+,KY21.Chr14.298.v1.nonSL6-1
Chr14,2305690,2308811,+,KY21.Chr14.298.v1.nonSL8-1
Chr14,2305709,2308811,+,KY21.Chr14.298.v1.nonSL5-1
Chr14,2305937,2308811,+,KY21.Chr14.298.v2.SL10-1
Chr14,2305946,2308811,+,KY21.Chr14.298.v2.nonSL13-1
Chr14,2305957,2308811,+,KY21.Chr14.298.v2.nonSL12-1
Chr14,2305968,2308811,+,KY21.Chr14.298.v2.nonSL14-1
Chr14,2305976,2308811,+,KY21.Chr14.298.v2.nonSL16-1
Chr14,2305979,2308811,+,KY21.Chr14.298.v2.nonSL15-1
Chr14,2305987,2308811,+,KY21.Chr14.298.v2.nonSL11-1
Chr14,2305997,2308811,+,KY21.Chr14.298.v2.nonSL20-1
Chr14,2306003,2308811,+,KY21.Chr14.298.v2.nonSL19-1
Chr14,2306007,2308811,+,KY21.Chr14.298.v2.nonSL23-1
Chr14,2306015,2308811,+,KY21.Chr14.298.v2.nonSL17-1
Chr14,2306023,2308811,+,KY21.Chr14.298.v2.nonSL18-1
Chr14,2306024,2308811,+,KY21.Chr14.298.v2.nonSL22-1
Chr14,2306034,2308811,+,KY21.Chr14.298.v2.nonSL21-1
Chr14,2308862,2312707,-,KY21.Chr14.299.v1.SL1-1
Chr14,2309189,2309515,+,KY21.Chr14.300.v1.ND1-1
Chr14,2313318,2318375,+,KY21.Chr14.301.v1.nonSL8-1
Chr14,2313338,2318375,+,KY21.Chr14.301.v1.nonSL7-1
Chr14,2313348,2318375,+,KY21.Chr14.301.v1.nonSL5-1
Chr14,2313350,2318375,+,KY21.Chr14.301.v1.nonSL6-1
Chr14,2313351,2318375,+,KY21.Chr14.301.v1.nonSL3-1
Chr14,2313364,2318375,+,KY21.Chr14.301.v1.nonSL4-1
Chr14,2313383,2318375,+,KY21.Chr14.301.v1.SL1-1
Chr14,2313437,2318375,+,KY21.Chr14.301.v1.SL2-1
Chr14,2319182,2324053,-,KY21.Chr14.302.v1.SL1-1
Chr14,2324659,2333868,-,KY21.Chr14.303.v1.ND1-1
Chr14,2330609,2332798,+,KY21.Chr14.304.v1.ND1-1
Chr14,2334081,2335775,+,KY21.Chr14.305.v1.ND1-1
Chr14,2335425,2342216,-,KY21.Chr14.306.v1.nonSL5-1
Chr14,2335425,2342181,-,KY21.Chr14.306.v1.nonSL6-1
Chr14,2335425,2342176,-,KY21.Chr14.306.v1.nonSL4-1
Chr14,2335425,2342169,-,KY21.Chr14.306.v1.SL1-1
Chr14,2335425,2342164,-,KY21.Chr14.306.v1.nonSL7-1
Chr14,2335425,2342132,-,KY21.Chr14.306.v1.SL2-1
Chr14,2335425,2342103,-,KY21.Chr14.306.v1.SL3-1
Chr14,2342506,2351656,+,KY21.Chr14.307.v1.ND1-1
Chr14,2342506,2351478,+,KY21.Chr14.307.v1.ND1-2
Chr14,2351421,2352761,-,KY21.Chr14.308.v1.nonSL2-1
Chr14,2351421,2352761,-,KY21.Chr14.308.v2.nonSL2-1
Chr14,2351421,2352743,-,KY21.Chr14.308.v1.nonSL1-1
Chr14,2351421,2352743,-,KY21.Chr14.308.v2.nonSL1-1
Chr14,2354862,2356633,+,KY21.Chr14.309.v1.ND1-1
Chr14,2356767,2358806,+,KY21.Chr14.310.v2.ND3-1
Chr14,2357286,2358806,+,KY21.Chr14.310.v1.SL2-1
Chr14,2357318,2358806,+,KY21.Chr14.310.v1.SL1-1
Chr14,2359133,2361437,+,KY21.Chr14.311.v1.SL1-1
Chr14,2361438,2384375,+,KY21.Chr14.312.v1.SL1-1
Chr14,2384791,2390459,+,KY21.Chr14.313.v1.SL1-1
Chr14,2399994,2402364,+,KY21.Chr14.314.v1.ND1-1
Chr14,2403967,2410055,+,KY21.Chr14.315.v1.SL1-1
Chr14,2403971,2410055,+,KY21.Chr14.315.v1.nonSL2-1
Chr14,2410205,2413193,-,KY21.Chr14.316.v1.SL1-1
Chr14,2414244,2414576,-,KY21.Chr14.317.v1.ND1-1
Chr14,2414732,2415067,-,KY21.Chr14.318.v1.ND1-1
Chr14,2421465,2433945,-,KY21.Chr14.319.v1.ND1-1
Chr14,2424646,2428024,-,KY21.Chr14.320.v1.ND1-1
Chr14,2439569,2449986,-,KY21.Chr14.321.v1.ND1-1
Chr14,2462246,2471182,-,KY21.Chr14.322.v1.ND1-1
Chr14,2476757,2486196,-,KY21.Chr14.323.v1.ND1-1
Chr14,2491930,2495454,-,KY21.Chr14.324.v1.ND1-1
Chr14,2496301,2499777,+,KY21.Chr14.325.v1.ND1-1
Chr14,2504461,2507019,+,KY21.Chr14.326.v1.ND1-1
Chr14,2504742,2507019,+,KY21.Chr14.326.v1.SL5-1
Chr14,2504767,2507019,+,KY21.Chr14.326.v1.SL4-1
Chr14,2504815,2507019,+,KY21.Chr14.326.v1.SL3-1
Chr14,2504826,2507019,+,KY21.Chr14.326.v1.SL2-1
Chr14,2507138,2511551,-,KY21.Chr14.327.v1.ND1-1
Chr14,2512340,2515233,-,KY21.Chr14.328.v1.nonSL3-1
Chr14,2512340,2515222,-,KY21.Chr14.328.v1.nonSL1-1
Chr14,2512340,2515212,-,KY21.Chr14.328.v1.nonSL2-1
Chr14,2512340,2515210,-,KY21.Chr14.328.v1.nonSL6-1
Chr14,2512340,2515209,-,KY21.Chr14.328.v1.nonSL8-1
Chr14,2512340,2515204,-,KY21.Chr14.328.v1.nonSL5-1
Chr14,2512340,2515203,-,KY21.Chr14.328.v1.nonSL4-1
Chr14,2512340,2515193,-,KY21.Chr14.328.v1.nonSL7-1
Chr14,2515467,2519741,+,KY21.Chr14.329.v1.nonSL12-1
Chr14,2515469,2519741,+,KY21.Chr14.329.v1.nonSL9-1
Chr14,2515471,2519741,+,KY21.Chr14.329.v1.nonSL10-1
Chr14,2515477,2519741,+,KY21.Chr14.329.v1.nonSL5-1
Chr14,2515479,2519741,+,KY21.Chr14.329.v1.nonSL11-1
Chr14,2515490,2519741,+,KY21.Chr14.329.v1.nonSL4-1
Chr14,2515509,2519741,+,KY21.Chr14.329.v1.nonSL8-1
Chr14,2515510,2519741,+,KY21.Chr14.329.v1.SL2-1
Chr14,2515544,2519741,+,KY21.Chr14.329.v1.SL1-1
Chr14,2515555,2519741,+,KY21.Chr14.329.v1.nonSL3-1
Chr14,2515566,2519741,+,KY21.Chr14.329.v1.nonSL7-1
Chr14,2515609,2519741,+,KY21.Chr14.329.v1.nonSL6-1
Chr14,2519742,2534942,+,KY21.Chr14.330.v1.SL1-1
Chr14,2534647,2538349,-,KY21.Chr14.331.v1.SL1-1
Chr14,2539195,2539914,-,KY21.Chr14.332.v1.ND1-1
Chr14,2546468,2547128,-,KY21.Chr14.333.v1.ND1-1
Chr14,2547129,2550873,-,KY21.Chr14.334.v1.ND1-1
Chr14,2549927,2551166,+,KY21.Chr14.335.v1.ND1-1
Chr14,2551088,2554070,-,KY21.Chr14.336.v1.ND1-1
Chr14,2556672,2558714,-,KY21.Chr14.337.v1.ND1-1
Chr14,2559357,2565620,-,KY21.Chr14.338.v1.SL1-1
Chr14,2574222,2576448,+,KY21.Chr14.339.v1.SL2-1
Chr14,2574261,2576448,+,KY21.Chr14.339.v1.SL1-1
Chr14,2576449,2577336,+,KY21.Chr14.340.v1.SL1-1
Chr14,2577337,2580102,+,KY21.Chr14.341.v1.SL1-1
Chr14,2580045,2597905,+,KY21.Chr14.342.v1.nonSL3-1
Chr14,2580103,2597905,+,KY21.Chr14.342.v1.SL1-1
Chr14,2580107,2597905,+,KY21.Chr14.342.v1.nonSL2-1
Chr14,2593270,2594013,-,KY21.Chr14.343.v1.ND1-1
Chr14,2594042,2594701,-,KY21.Chr14.344.v1.ND1-1
Chr14,2597913,2602481,+,KY21.Chr14.345.v1.nonSL1-1
Chr14,2601680,2604346,-,KY21.Chr14.346.v1.ND1-1
Chr14,2604401,2609431,+,KY21.Chr14.347.v1.SL2-1
Chr14,2604433,2609431,+,KY21.Chr14.347.v1.SL1-1
Chr14,2609663,2611854,+,KY21.Chr14.348.v1.nonSL5-1
Chr14,2609664,2611854,+,KY21.Chr14.348.v1.nonSL3-1
Chr14,2609675,2611854,+,KY21.Chr14.348.v1.nonSL6-1
Chr14,2609686,2611854,+,KY21.Chr14.348.v1.nonSL4-1
Chr14,2609709,2611854,+,KY21.Chr14.348.v1.nonSL2-1
Chr14,2609748,2611854,+,KY21.Chr14.348.v1.SL1-1
Chr14,2611855,2614507,+,KY21.Chr14.349.v1.SL1-1
Chr14,2614508,2615941,+,KY21.Chr14.350.v1.SL1-1
Chr14,2614508,2615936,+,KY21.Chr14.350.v1.SL1-2
Chr14,2614551,2615941,+,KY21.Chr14.350.v1.SL2-1
Chr14,2614551,2615936,+,KY21.Chr14.350.v1.SL2-2
Chr14,2615942,2619234,+,KY21.Chr14.351.v1.SL1-1
Chr14,2619622,2621915,+,KY21.Chr14.352.v1.nonSL6-1
Chr14,2619623,2621915,+,KY21.Chr14.352.v1.nonSL2-1
Chr14,2619624,2621915,+,KY21.Chr14.352.v1.nonSL7-1
Chr14,2619625,2621915,+,KY21.Chr14.352.v1.nonSL4-1
Chr14,2619627,2621915,+,KY21.Chr14.352.v1.nonSL1-1
Chr14,2619628,2621915,+,KY21.Chr14.352.v1.nonSL5-1
Chr14,2619648,2621915,+,KY21.Chr14.352.v1.nonSL3-1
Chr14,2622036,2628217,-,KY21.Chr14.353.v1.nonSL1-1
Chr14,2622036,2628207,-,KY21.Chr14.353.v1.nonSL2-1
Chr14,2628762,2645169,-,KY21.Chr14.354.v1.SL1-1
Chr14,2646600,2650355,+,KY21.Chr14.355.v1.SL1-1
Chr14,2650520,2664026,-,KY21.Chr14.356.v1.ND1-1
Chr14,2650520,2663955,-,KY21.Chr14.356.v1.SL2-1
Chr14,2664487,2666623,+,KY21.Chr14.357.v1.nonSL8-1
Chr14,2664490,2666623,+,KY21.Chr14.357.v1.nonSL5-1
Chr14,2664496,2666623,+,KY21.Chr14.357.v1.nonSL6-1
Chr14,2664498,2666623,+,KY21.Chr14.357.v1.nonSL2-1
Chr14,2664499,2666623,+,KY21.Chr14.357.v1.nonSL16-1
Chr14,2664502,2666623,+,KY21.Chr14.357.v1.nonSL15-1
Chr14,2664503,2666623,+,KY21.Chr14.357.v1.nonSL12-1
Chr14,2664505,2666623,+,KY21.Chr14.357.v1.nonSL17-1
Chr14,2664509,2666623,+,KY21.Chr14.357.v1.nonSL14-1
Chr14,2664520,2666623,+,KY21.Chr14.357.v1.nonSL7-1
Chr14,2664522,2666623,+,KY21.Chr14.357.v1.nonSL11-1
Chr14,2664526,2666623,+,KY21.Chr14.357.v1.SL1-1
Chr14,2664533,2666623,+,KY21.Chr14.357.v1.nonSL13-1
Chr14,2664541,2666623,+,KY21.Chr14.357.v1.nonSL4-1
Chr14,2664565,2666623,+,KY21.Chr14.357.v1.nonSL3-1
Chr14,2664596,2666623,+,KY21.Chr14.357.v1.nonSL10-1
Chr14,2664598,2666623,+,KY21.Chr14.357.v1.nonSL9-1
Chr14,2667155,2668471,-,KY21.Chr14.358.v1.SL1-1
Chr14,2667155,2668439,-,KY21.Chr14.358.v1.nonSL11-1
Chr14,2667155,2668437,-,KY21.Chr14.358.v1.nonSL10-1
Chr14,2667155,2668404,-,KY21.Chr14.358.v1.nonSL12-1
Chr14,2667155,2668387,-,KY21.Chr14.358.v1.nonSL14-1
Chr14,2667155,2668386,-,KY21.Chr14.358.v1.nonSL16-1
Chr14,2667155,2668385,-,KY21.Chr14.358.v1.nonSL4-1
Chr14,2667155,2668384,-,KY21.Chr14.358.v1.nonSL13-1
Chr14,2667155,2668383,-,KY21.Chr14.358.v1.nonSL5-1
Chr14,2667155,2668382,-,KY21.Chr14.358.v1.nonSL2-1
Chr14,2667155,2668381,-,KY21.Chr14.358.v1.nonSL8-1
Chr14,2667155,2668380,-,KY21.Chr14.358.v1.nonSL15-1
Chr14,2667155,2668376,-,KY21.Chr14.358.v1.nonSL6-1
Chr14,2667155,2668372,-,KY21.Chr14.358.v1.nonSL3-1
Chr14,2667155,2668364,-,KY21.Chr14.358.v1.nonSL7-1
Chr14,2667155,2668355,-,KY21.Chr14.358.v1.nonSL9-1
Chr14,2669096,2670292,+,KY21.Chr14.359.v1.ND1-1
Chr14,2670583,2673487,+,KY21.Chr14.360.v1.ND1-1
Chr14,2675238,2679975,+,KY21.Chr14.361.v1.ND1-1
Chr14,2683249,2702427,-,KY21.Chr14.362.v1.SL1-1
Chr14,2692545,2693034,-,KY21.Chr14.363.v1.ND1-1
Chr14,2715536,2720797,-,KY21.Chr14.364.v1.nonSL1-1
Chr14,2715536,2720734,-,KY21.Chr14.364.v1.nonSL13-1
Chr14,2715536,2720732,-,KY21.Chr14.364.v1.nonSL11-1
Chr14,2715536,2720709,-,KY21.Chr14.364.v1.nonSL3-1
Chr14,2715536,2720705,-,KY21.Chr14.364.v1.nonSL2-1
Chr14,2715536,2720702,-,KY21.Chr14.364.v1.nonSL12-1
Chr14,2715536,2720700,-,KY21.Chr14.364.v1.nonSL5-1
Chr14,2715536,2720699,-,KY21.Chr14.364.v1.nonSL10-1
Chr14,2715536,2720698,-,KY21.Chr14.364.v1.nonSL9-1
Chr14,2715536,2720684,-,KY21.Chr14.364.v1.nonSL6-1
Chr14,2715536,2720683,-,KY21.Chr14.364.v1.nonSL8-1
Chr14,2715536,2720682,-,KY21.Chr14.364.v1.nonSL7-1
Chr14,2715536,2720681,-,KY21.Chr14.364.v1.nonSL4-1
Chr14,2715538,2720797,-,KY21.Chr14.364.v1.nonSL1-2
Chr14,2715555,2720797,-,KY21.Chr14.364.v1.nonSL1-3
Chr14,2720983,2725053,-,KY21.Chr14.365.v1.nonSL10-1
Chr14,2720983,2725050,-,KY21.Chr14.365.v1.nonSL11-1
Chr14,2720983,2725049,-,KY21.Chr14.365.v1.nonSL12-1
Chr14,2720983,2725041,-,KY21.Chr14.365.v1.nonSL13-1
Chr14,2720983,2725033,-,KY21.Chr14.365.v1.nonSL7-1
Chr14,2720983,2725031,-,KY21.Chr14.365.v1.nonSL8-1
Chr14,2720983,2725030,-,KY21.Chr14.365.v1.nonSL4-1
Chr14,2720983,2725027,-,KY21.Chr14.365.v1.nonSL19-1
Chr14,2720983,2725024,-,KY21.Chr14.365.v1.nonSL18-1
Chr14,2720983,2725023,-,KY21.Chr14.365.v1.nonSL6-1
Chr14,2720983,2725022,-,KY21.Chr14.365.v1.nonSL9-1
Chr14,2720983,2725020,-,KY21.Chr14.365.v1.nonSL17-1
Chr14,2720983,2725016,-,KY21.Chr14.365.v1.nonSL5-1
Chr14,2720983,2725009,-,KY21.Chr14.365.v1.nonSL16-1
Chr14,2720983,2724997,-,KY21.Chr14.365.v1.nonSL15-1
Chr14,2720983,2724995,-,KY21.Chr14.365.v1.nonSL14-1
Chr14,2720983,2724987,-,KY21.Chr14.365.v1.nonSL3-1
Chr14,2720983,2724950,-,KY21.Chr14.365.v1.SL1-1
Chr14,2720983,2724904,-,KY21.Chr14.365.v1.SL2-1
Chr14,2725281,2732631,+,KY21.Chr14.366.v1.nonSL6-1
Chr14,2725284,2732631,+,KY21.Chr14.366.v1.nonSL11-1
Chr14,2725285,2732631,+,KY21.Chr14.366.v1.nonSL8-1
Chr14,2725286,2732631,+,KY21.Chr14.366.v1.nonSL7-1
Chr14,2725293,2732631,+,KY21.Chr14.366.v1.nonSL5-1
Chr14,2725295,2732631,+,KY21.Chr14.366.v1.nonSL4-1
Chr14,2725303,2732631,+,KY21.Chr14.366.v1.nonSL10-1
Chr14,2725309,2732631,+,KY21.Chr14.366.v1.nonSL9-1
Chr14,2725310,2732631,+,KY21.Chr14.366.v1.nonSL3-1
Chr14,2725311,2732631,+,KY21.Chr14.366.v1.nonSL2-1
Chr14,2725316,2732631,+,KY21.Chr14.366.v1.nonSL1-1
Chr14,2725632,2732631,+,KY21.Chr14.366.v2.SL12-1
Chr14,2732343,2738572,-,KY21.Chr14.367.v1.SL1-1
Chr14,2732343,2738562,-,KY21.Chr14.367.v1.SL2-1
Chr14,2732621,2738572,-,KY21.Chr14.367.v2.SL1-2
Chr14,2732621,2738562,-,KY21.Chr14.367.v2.SL2-2
Chr14,2738563,2740417,-,KY21.Chr14.368.v1.SL1-2
Chr14,2738573,2740417,-,KY21.Chr14.368.v1.SL1-1
Chr14,2741146,2748633,-,KY21.Chr14.369.v1.SL1-1
Chr14,2741146,2748630,-,KY21.Chr14.369.v1.SL2-1
Chr14,2741146,2748606,-,KY21.Chr14.369.v1.nonSL3-1
Chr14,2752231,2755562,+,KY21.Chr14.370.v1.SL1-1
Chr14,2752246,2755562,+,KY21.Chr14.370.v1.nonSL2-1
Chr14,2755654,2763345,-,KY21.Chr14.371.v1.SL1-1
Chr14,2763346,2765497,-,KY21.Chr14.372.v1.SL2-2
Chr14,2763346,2765497,-,KY21.Chr14.372.v2.SL2-2
Chr14,2763346,2765497,-,KY21.Chr14.372.v3.SL2-2
Chr14,2763346,2765458,-,KY21.Chr14.372.v1.SL1-2
Chr14,2763346,2765458,-,KY21.Chr14.372.v2.SL1-2
Chr14,2763346,2765458,-,KY21.Chr14.372.v3.SL1-2
Chr14,2763347,2765497,-,KY21.Chr14.372.v1.SL2-3
Chr14,2763347,2765497,-,KY21.Chr14.372.v2.SL2-3
Chr14,2763347,2765497,-,KY21.Chr14.372.v3.SL2-3
Chr14,2763347,2765458,-,KY21.Chr14.372.v1.SL1-3
Chr14,2763347,2765458,-,KY21.Chr14.372.v2.SL1-3
Chr14,2763347,2765458,-,KY21.Chr14.372.v3.SL1-3
Chr14,2763348,2765497,-,KY21.Chr14.372.v1.SL2-1
Chr14,2763348,2765497,-,KY21.Chr14.372.v2.SL2-1
Chr14,2763348,2765497,-,KY21.Chr14.372.v3.SL2-1
Chr14,2763348,2765458,-,KY21.Chr14.372.v1.SL1-1
Chr14,2763348,2765458,-,KY21.Chr14.372.v2.SL1-1
Chr14,2763348,2765458,-,KY21.Chr14.372.v3.SL1-1
Chr14,2768311,2775906,-,KY21.Chr14.373.v1.ND1-1
Chr14,2776919,2783252,+,KY21.Chr14.374.v1.nonSL7-1
Chr14,2776919,2781708,+,KY21.Chr14.374.v2.nonSL7-2
Chr14,2776919,2779861,+,KY21.Chr14.374.v4.nonSL7-3
Chr14,2776964,2783252,+,KY21.Chr14.374.v1.nonSL5-1
Chr14,2776964,2781708,+,KY21.Chr14.374.v2.nonSL5-2
Chr14,2776964,2779861,+,KY21.Chr14.374.v4.nonSL5-3
Chr14,2776966,2783252,+,KY21.Chr14.374.v1.nonSL2-1
Chr14,2776966,2781708,+,KY21.Chr14.374.v2.nonSL2-2
Chr14,2776966,2779861,+,KY21.Chr14.374.v4.nonSL2-3
Chr14,2776983,2783252,+,KY21.Chr14.374.v1.SL1-1
Chr14,2776983,2781708,+,KY21.Chr14.374.v2.SL1-2
Chr14,2776983,2779861,+,KY21.Chr14.374.v4.SL1-3
Chr14,2776987,2783252,+,KY21.Chr14.374.v1.nonSL9-1
Chr14,2776987,2781708,+,KY21.Chr14.374.v2.nonSL9-2
Chr14,2776987,2779861,+,KY21.Chr14.374.v4.nonSL9-3
Chr14,2776994,2783252,+,KY21.Chr14.374.v1.nonSL6-1
Chr14,2776994,2781708,+,KY21.Chr14.374.v2.nonSL6-2
Chr14,2776994,2779861,+,KY21.Chr14.374.v4.nonSL6-3
Chr14,2776998,2783252,+,KY21.Chr14.374.v1.nonSL8-1
Chr14,2776998,2781708,+,KY21.Chr14.374.v2.nonSL8-2
Chr14,2776998,2779861,+,KY21.Chr14.374.v4.nonSL8-3
Chr14,2777028,2783252,+,KY21.Chr14.374.v1.nonSL3-1
Chr14,2777028,2781708,+,KY21.Chr14.374.v2.nonSL3-2
Chr14,2777028,2779861,+,KY21.Chr14.374.v4.nonSL3-3
Chr14,2777031,2783252,+,KY21.Chr14.374.v1.nonSL10-1
Chr14,2777031,2781708,+,KY21.Chr14.374.v2.nonSL10-2
Chr14,2777031,2779861,+,KY21.Chr14.374.v4.nonSL10-3
Chr14,2777069,2783252,+,KY21.Chr14.374.v1.nonSL4-1
Chr14,2777069,2781708,+,KY21.Chr14.374.v2.nonSL4-2
Chr14,2777069,2779861,+,KY21.Chr14.374.v4.nonSL4-3
Chr14,2777332,2783252,+,KY21.Chr14.374.v3.nonSL12-1
Chr14,2777333,2783252,+,KY21.Chr14.374.v3.SL11-1
Chr14,2783574,2794934,-,KY21.Chr14.375.v1.SL1-1
Chr14,2783574,2794923,-,KY21.Chr14.375.v1.SL2-1
Chr14,2784077,2784301,+,KY21.Chr14.376.v1.ND1-1
Chr14,2795826,2802023,+,KY21.Chr14.377.v1.SL1-1
Chr14,2802376,2805974,-,KY21.Chr14.378.v1.SL2-1
Chr14,2802376,2805961,-,KY21.Chr14.378.v1.SL1-1
Chr14,2802376,2805955,-,KY21.Chr14.378.v1.nonSL3-1
Chr14,2808482,2814424,+,KY21.Chr14.379.v1.ND1-1
Chr14,2815147,2836520,+,KY21.Chr14.380.v1.SL1-1
Chr14,2824962,2826377,+,KY21.Chr14.381.v1.ND1-1
Chr14,2836638,2840444,-,KY21.Chr14.382.v1.ND1-1
Chr14,2849602,2853564,+,KY21.Chr14.383.v1.SL2-1
Chr14,2849605,2853564,+,KY21.Chr14.383.v1.SL1-1
Chr14,2854506,2864532,+,KY21.Chr14.384.v1.SL1-1
Chr14,2854506,2864532,+,KY21.Chr14.384.v2.SL1-1
Chr14,2865627,2866316,+,KY21.Chr14.385.v1.ND1-1
Chr14,2866946,2870785,-,KY21.Chr14.386.v1.SL1-1
Chr14,2866946,2870777,-,KY21.Chr14.386.v1.SL3-1
Chr14,2866946,2870765,-,KY21.Chr14.386.v1.SL2-1
Chr14,2870975,2876486,-,KY21.Chr14.387.v1.nonSL2-1
Chr14,2870975,2876484,-,KY21.Chr14.387.v1.nonSL5-1
Chr14,2870975,2876469,-,KY21.Chr14.387.v1.nonSL3-1
Chr14,2870975,2876463,-,KY21.Chr14.387.v1.nonSL1-1
Chr14,2870975,2876459,-,KY21.Chr14.387.v1.nonSL6-1
Chr14,2870975,2876449,-,KY21.Chr14.387.v1.nonSL4-1
Chr14,2878737,2881627,-,KY21.Chr14.388.v1.ND1-1
Chr14,2883361,2889240,+,KY21.Chr14.389.v1.SL1-1
Chr14,2889613,2899960,-,KY21.Chr14.390.v1.SL1-1
Chr14,2900881,2904232,+,KY21.Chr14.391.v1.ND1-1
Chr14,2904561,2904797,+,KY21.Chr14.392.v1.ND1-1
Chr14,2904853,2905571,+,KY21.Chr14.393.v1.ND1-1
Chr14,2908786,2910594,-,KY21.Chr14.394.v1.SL1-1
Chr14,2912334,2914533,-,KY21.Chr14.395.v1.ND1-1
Chr14,2914723,2915619,-,KY21.Chr14.396.v1.ND1-1
Chr14,2915679,2918514,-,KY21.Chr14.397.v1.ND1-1
Chr14,2922927,2923352,+,KY21.Chr14.398.v1.ND1-1
Chr14,2923580,2936271,+,KY21.Chr14.399.v1.SL1-1
Chr14,2923580,2936271,+,KY21.Chr14.399.v2.SL1-1
Chr14,2923627,2936271,+,KY21.Chr14.399.v1.SL2-1
Chr14,2923627,2936271,+,KY21.Chr14.399.v2.SL2-1
Chr14,2938068,2941853,-,KY21.Chr14.400.v1.SL1-1
Chr14,2952078,2953825,+,KY21.Chr14.401.v1.SL2-1
Chr14,2952112,2953825,+,KY21.Chr14.401.v1.SL1-1
Chr14,2953826,2956558,+,KY21.Chr14.402.v1.SL1-1
Chr14,2960000,2966024,+,KY21.Chr14.403.v1.ND1-1
Chr14,2976092,2993006,+,KY21.Chr14.404.v1.nonSL1-1
Chr14,2993823,3004504,+,KY21.Chr14.405.v1.SL1-1
Chr14,2993823,3004504,+,KY21.Chr14.405.v2.SL1-1
Chr14,3006069,3019379,+,KY21.Chr14.406.v1.SL1-1
Chr14,3044729,3063865,-,KY21.Chr14.407.v1.ND1-1
Chr14,3048985,3050969,-,KY21.Chr14.408.v1.ND1-1
Chr14,3067318,3071292,+,KY21.Chr14.409.v1.ND1-1
Chr14,3072478,3073878,+,KY21.Chr14.410.v1.ND1-1
Chr14,3073835,3076834,-,KY21.Chr14.411.v1.nonSL3-1
Chr14,3073835,3076834,-,KY21.Chr14.411.v2.nonSL3-1
Chr14,3073835,3076833,-,KY21.Chr14.411.v1.SL1-1
Chr14,3073835,3076833,-,KY21.Chr14.411.v2.SL1-1
Chr14,3073835,3076813,-,KY21.Chr14.411.v1.SL2-1
Chr14,3073835,3076813,-,KY21.Chr14.411.v2.SL2-1
Chr14,3078990,3083770,+,KY21.Chr14.412.v1.SL1-1
Chr14,3078990,3083770,+,KY21.Chr14.412.v2.SL1-1
Chr14,3078996,3083770,+,KY21.Chr14.412.v1.nonSL3-1
Chr14,3078996,3083770,+,KY21.Chr14.412.v2.nonSL3-1
Chr14,3079032,3083770,+,KY21.Chr14.412.v1.SL2-1
Chr14,3079032,3083770,+,KY21.Chr14.412.v2.SL2-1
Chr14,3100062,3100811,-,KY21.Chr14.413.v1.ND1-1
Chr14,3100865,3102197,-,KY21.Chr14.414.v1.ND1-1
Chr14,3104627,3108190,+,KY21.Chr14.415.v1.ND1-1
Chr14,3108240,3126728,+,KY21.Chr14.417.v2.SL2-1
Chr14,3108240,3113439,+,KY21.Chr14.416.v1.SL1-1
Chr14,3108365,3110614,-,KY21.Chr14.418.v1.SL1-1
Chr14,3114599,3126728,+,KY21.Chr14.417.v1.nonSL1-1
Chr14,3126700,3127515,-,KY21.Chr14.419.v1.SL1-1
Chr14,3127901,3132071,+,KY21.Chr14.420.v1.nonSL2-1
Chr14,3127907,3132071,+,KY21.Chr14.420.v1.nonSL3-1
Chr14,3127944,3132071,+,KY21.Chr14.420.v1.SL1-1
Chr14,3131763,3134034,-,KY21.Chr14.421.v1.SL2-1
Chr14,3131763,3134019,-,KY21.Chr14.421.v1.SL1-1
Chr14,3131763,3133989,-,KY21.Chr14.421.v1.nonSL3-1
Chr14,3131763,3133953,-,KY21.Chr14.421.v1.nonSL4-1
Chr14,3134672,3137863,+,KY21.Chr14.422.v2.SL1-2
Chr14,3134672,3137655,+,KY21.Chr14.422.v1.SL1-1
Chr14,3134683,3137863,+,KY21.Chr14.422.v2.nonSL3-2
Chr14,3134683,3137655,+,KY21.Chr14.422.v1.nonSL3-1
Chr14,3134690,3137863,+,KY21.Chr14.422.v2.nonSL7-2
Chr14,3134690,3137655,+,KY21.Chr14.422.v1.nonSL7-1
Chr14,3134691,3137863,+,KY21.Chr14.422.v2.nonSL4-2
Chr14,3134691,3137655,+,KY21.Chr14.422.v1.nonSL4-1
Chr14,3134699,3137863,+,KY21.Chr14.422.v2.nonSL8-2
Chr14,3134699,3137655,+,KY21.Chr14.422.v1.nonSL8-1
Chr14,3134705,3137863,+,KY21.Chr14.422.v2.nonSL5-2
Chr14,3134705,3137655,+,KY21.Chr14.422.v1.nonSL5-1
Chr14,3134706,3137863,+,KY21.Chr14.422.v2.nonSL6-2
Chr14,3134706,3137655,+,KY21.Chr14.422.v1.nonSL6-1
Chr14,3134724,3137863,+,KY21.Chr14.422.v2.nonSL9-2
Chr14,3134724,3137655,+,KY21.Chr14.422.v1.nonSL9-1
Chr14,3134727,3137863,+,KY21.Chr14.422.v2.nonSL2-2
Chr14,3134727,3137655,+,KY21.Chr14.422.v1.nonSL2-1
Chr14,3138465,3144966,+,KY21.Chr14.423.v1.ND1-1
Chr14,3147018,3147547,-,KY21.Chr14.424.v1.SL1-1
Chr14,3147624,3148489,+,KY21.Chr14.425.v1.ND1-1
